,retweet_count,text,created,followers_count,verified,statuses_count,user_age,rumour
4876,187,#RIGHTNOW all bridges from #Ottawa #Gatineau are NOW CLOSED! Active search still underway (11:37est) #ParliamentHill http://t.co/FMpAcCAI2b,Wed Oct 22 15:37:50 +0000 2014,4301,False,12735,Tue Jun 28 20:10:26 +0000 2011,rumour
4877,201,Source says ONE suspect shot and killed inside PARLIAMENT HILL - security sweep still underway. #ottnews #BREAKING,Wed Oct 22 14:34:17 +0000 2014,19633,True,31207,Mon Jun 22 15:03:59 +0000 2009,rumour
4878,154,EXTENDED VIDEO: Numerous gunshots heard inside Centre Block on Parliament Hill http://t.co/PVcAGKdahe,Wed Oct 22 15:59:09 +0000 2014,640059,True,83196,Wed Jan 28 04:56:13 +0000 2009,rumour
4879,161,#OTTAWA FOOTAGE: Video captures moment shots fired in Canadian Parliament http://t.co/Zp9AKplH9p http://t.co/CkAO04v5gm,Wed Oct 22 15:56:06 +0000 2014,788786,True,96848,Tue Aug 11 06:12:45 +0000 2009,rumour
4880,164,"Hero. @affanchowdhry: Kevin Vickers, head of security in parliament, being credited for taking down shooter #Ottawa http://t.co/rVYetE0KYq""",Wed Oct 22 16:49:28 +0000 2014,2050,False,1621,Tue Jul 27 19:01:36 +0000 2010,rumour
4881,590,UPDATED: Gunman on the loose after soldier shot at Ottawa war memorial http://t.co/0XJ9qbOJ3G http://t.co/Mqgn3ouul8,Wed Oct 22 14:56:27 +0000 2014,543006,True,249297,Sat Sep 08 00:46:45 +0000 2007,rumour
4882,110,Leafs-Sens game postponed after shootings on Parliament Hill http://t.co/19SAtvFFKT,Wed Oct 22 17:45:47 +0000 2014,639938,True,83190,Wed Jan 28 04:56:13 +0000 2009,rumour
4883,782,RIP Cpl Nathan Cirillo... Canada will always remember you. #OttawaShooting http://t.co/XPXQRCIH4w,Wed Oct 22 21:38:32 +0000 2014,258168,False,7315,Thu Jan 06 19:56:45 +0000 2011,rumour
4884,431,RIP to the Canadian soldier killed today in #Ottawa. Thoughts and prayers with his family &amp; friends. #Canada http://t.co/BmXokdx136,Wed Oct 22 18:31:30 +0000 2014,258187,False,7313,Thu Jan 06 19:56:45 +0000 2011,rumour
4885,478,Rest In Peace Cpl. Nathan Cirillo and thank you for serving our country #OttawaShooting http://t.co/Tb062RSRtC,Wed Oct 22 20:52:33 +0000 2014,12015,False,2674,Sat Aug 04 14:09:39 +0000 2012,rumour
4886,110,"RT @ArmedResearch:#ISIS Media account posts picture claiming to be Michael Zehaf-Bibeau, dead #OttawaShooting suspect http://t.co/sn3IhZjOx2",Wed Oct 22 20:27:25 +0000 2014,201,False,1542,Fri Sep 07 12:38:19 +0000 2012,rumour
4887,132,All Ottawa police stations are closed. University of Ottawa in lockdown. Campus closed.,Wed Oct 22 15:20:59 +0000 2014,3371,False,3820,Tue Nov 15 18:00:19 +0000 2011,rumour
4888,390,Rest In Peace Cpl. Nathan Cirillo. #Ottawa #OttawaShooting http://t.co/kHoik2LtmB,Wed Oct 22 20:30:21 +0000 2014,149,False,1683,Tue Feb 04 18:06:23 +0000 2014,rumour
4889,115,White House: Obama awaiting chance to speak with Harper about Ottawa shooting http://t.co/zOQGTf8NIO http://t.co/GIqcI75fhz,Wed Oct 22 18:07:09 +0000 2014,639876,True,83180,Wed Jan 28 04:56:13 +0000 2009,rumour
4890,123,Shooting locks down Canadian parliament; one suspect reported dead http://t.co/H3Z4PtvSuU,Wed Oct 22 16:05:11 +0000 2014,5277773,True,110014,Tue Mar 20 17:46:05 +0000 2007,rumour
4891,145,NHL postpones Maple Leafs-Senators game after tragic shootings in Ottawa. http://t.co/ANVfFm4Jca http://t.co/g60sdEUw6R,Wed Oct 22 17:33:11 +0000 2014,226667,True,64593,Fri Jun 27 18:03:32 +0000 2008,rumour
4892,122,BREAKING: @ctvottawa CONFIRMS: One shooter dead.  Police working under assumption more than one shooter.  3 shooting incidents #ottnews,Wed Oct 22 15:39:54 +0000 2014,5097,False,3157,Wed Jul 08 20:06:13 +0000 2009,rumour
4893,345,"""I saw one of the soldiers laying on the ground."" Witnesses depict chaos in #OttawaShooting http://t.co/VeZxrHnPCd http://t.co/1hhIi1ykh2",Wed Oct 22 17:12:12 +0000 2014,14498152,True,50244,Fri Feb 09 00:35:02 +0000 2007,rumour
4894,130,Just in: Canadian soldier killed in #OttawaShooting today is Cpl. Nathan Cirillo Thoughts &amp; prayers to his family http://t.co/fu2eZssBTr,Wed Oct 22 22:58:28 +0000 2014,38351,True,8628,Fri Feb 27 11:07:05 +0000 2009,rumour
4895,180,ISIS Media account posts picture claiming to be Michael Zehaf-Bibeau suspected shooter in #Ottawa http://t.co/V61x3YvkGJ,Wed Oct 22 20:39:17 +0000 2014,3166,False,47032,Wed Nov 10 10:04:32 +0000 2010,rumour
4896,127,Rest in peace Cpl. Nathan Cirillo via @globeandmail #ottawashooting http://t.co/voEK2MZpfR http://t.co/sMpeSGv4HY,Wed Oct 22 20:29:15 +0000 2014,662,False,11566,Sat Oct 30 19:32:13 +0000 2010,rumour
4897,100,COMING UP LIVE Ottawa shooting: Stephen Harper to address nation http://t.co/pGA98ONjKJ http://t.co/Jscp7Q9fBM,Wed Oct 22 22:53:27 +0000 2014,639334,True,91050,Wed May 30 05:20:39 +0000 2007,rumour
4898,1379,"The Canadian soldier shot at the War Memorial has died, officials reported. http://t.co/uKQg1qVQm6 #OttawaShooting http://t.co/bbG09qLY26",Wed Oct 22 17:33:56 +0000 2014,14496794,True,50238,Fri Feb 09 00:35:02 +0000 2007,rumour
4899,159,"NORAD increases number of planes on higher alert status ready to respond if necessary, official says. http://t.co/qsAnGNqBEw #OttawaShooting",Wed Oct 22 16:17:36 +0000 2014,2735433,True,72521,Sat Mar 24 10:48:14 +0000 2007,rumour
4900,141,"There is something profoundly sinister about a shooting on Parliament Hill. It is a sacred space, where we use words, not weapons.",Wed Oct 22 15:19:26 +0000 2014,1437,False,10349,Fri Apr 10 23:56:27 +0000 2009,rumour
4901,374,Police say the shooter is on roof of building at Metcalfe and Sparks 1 block from Parliament Hill #ottnews #cbcott http://t.co/ZZiMUgj69H,Wed Oct 22 15:07:22 +0000 2014,2294,False,9103,Tue Mar 31 06:10:43 +0000 2009,rumour
4902,635,Gun fire exchange in Parliament Hill building #Ottawa #parliament #shooting #Canada #BeSafeOttawa -https://t.co/9RDjNvVkJW via @martinvass2,Wed Oct 22 15:44:04 +0000 2014,7756,False,1372,Fri Nov 30 17:41:25 +0000 2012,rumour
4903,806,"Shots are fired outside Canadian parliament in Ottawa and a soldier is wounded, local media report http://t.co/Ygpjna1CRG",Wed Oct 22 14:12:32 +0000 2014,11819289,True,21500,Sun Apr 22 14:42:37 +0000 2007,rumour
4904,694,"UPDATED: Shots fired on Parliament Hill, soldier injured at National War Memorial http://t.co/eyhV6c2yiv http://t.co/wy63eYJbB1",Wed Oct 22 14:34:55 +0000 2014,639917,True,83190,Wed Jan 28 04:56:13 +0000 2009,rumour
4905,466,"BREAKING NEWS PHOTO GALLERY: Parliament Hill attacked, soldier shot at National War Memorial http://t.co/DWoevi7AZa http://t.co/0cSntg24dj",Wed Oct 22 15:13:02 +0000 2014,639896,True,91073,Wed May 30 05:20:39 +0000 2007,rumour
4906,147,Timing of Parliament shootings - an hour later and 200+ MPs and dozens of reporters would have been in hall where shooting took place,Wed Oct 22 16:27:30 +0000 2014,16603,False,4632,Tue Sep 16 06:40:07 +0000 2008,rumour
4907,189,"RAW VIDEO : Parliament Hill shooting.
Video from inside Parliament Hill after shots were fired. #breaking http://t.co/sIwoId5RoH #CBCNews",Wed Oct 22 15:42:35 +0000 2014,639562,True,91060,Wed May 30 05:20:39 +0000 2007,rumour
4908,211,"DEVELOPING: Shooting suspect at large inside Canadian Parliament: reports
http://t.co/hU0OfoOGEC http://t.co/5fkHcPaK97",Wed Oct 22 14:52:37 +0000 2014,1852994,True,42309,Tue Mar 18 23:19:17 +0000 2008,rumour
4909,139,CTV News has confirmed the name Canadian authorities provided to U.S. authorities is Michael Zehaf-Bibeau. #OttawaShooting,Wed Oct 22 21:00:46 +0000 2014,173240,True,50153,Fri Oct 15 15:48:42 +0000 2010,rumour
4910,326,A Canadian soldier has been shot at the country's National War Memorial near Parliament. http://t.co/5UE8YlRluE http://t.co/wZRSqS5X26,Wed Oct 22 15:11:11 +0000 2014,3368390,True,67518,Thu Jun 05 00:54:31 +0000 2008,rumour
4911,145,NHL postpones Wednesday's Leafs-Senators game due to tragedy in Ottawa  http://t.co/Ohec0ceae7 http://t.co/sLeiCmoUN6,Wed Oct 22 17:36:44 +0000 2014,201652,True,53776,Mon Feb 23 15:31:12 +0000 2009,rumour
4912,259,"Soldier killed in Ottawa identified as Cpl. Nathan Cirillo 
http://t.co/AOT1ZKyAei http://t.co/n9NyPIQ5be",Wed Oct 22 21:40:27 +0000 2014,57392,False,46294,Wed Feb 18 16:38:27 +0000 2009,rumour
4913,737,Heartbreaking Photo Shows Nathan Cirillo Moments Before Shooting http://t.co/GppG8dZPxq http://t.co/P10wbrBlgo,Wed Oct 22 22:10:06 +0000 2014,1889,False,9665,Tue Jan 19 01:31:54 +0000 2010,rumour
4914,349,U.S. officials: Suspected shooter in Ottawa rampage identified as Canadian-born Michael Zehaf-Bibeau. Live blog: http://t.co/q98AMohu7T,Wed Oct 22 22:00:20 +0000 2014,20016114,True,35637,Tue Jan 02 01:48:14 +0000 2007,rumour
4915,828,"Canada's parliament in lockdown after shooting - follow our live coverage here:
http://t.co/1AhAZAaFUW http://t.co/Sf7EkD4PEB",Wed Oct 22 14:55:00 +0000 2014,11834555,True,21529,Sun Apr 22 14:42:37 +0000 2007,rumour
4916,517,Forever remember Cpl. Nathan Cirillo. Never speak of the shooter. #OttawaShooting #StaySafeOttawa #StayStrongCanada http://t.co/VmMfN4RH7e,Wed Oct 22 21:35:06 +0000 2014,58,False,442,Thu Apr 21 02:00:46 +0000 2011,rumour
4917,1691,"BREAKING: CTV Ottawa confirms there were 3 separate shootings. One on Parliament Hill, one at National War Memorial, one near Rideau Centre",Wed Oct 22 15:53:35 +0000 2014,639877,True,83178,Wed Jan 28 04:56:13 +0000 2009,rumour
4918,171,"Soldier shot, Parliament locked down after gunfire erupts at war memorial. Developing story: http://t.co/ULAKX3dYO1 http://t.co/o5P3RDYb8C",Wed Oct 22 14:31:44 +0000 2014,543091,True,249303,Sat Sep 08 00:46:45 +0000 2007,rumour
4919,130,WATCH LIVE: The scene outside Parliament Hill where a soldier has been shot http://t.co/k1d6G8HR0o,Wed Oct 22 14:40:49 +0000 2014,640083,True,83197,Wed Jan 28 04:56:13 +0000 2009,rumour
4920,488,Soldier shot at National War Memorial in Ottawa http://t.co/WABNVkk7wA http://t.co/SRMYiIoOY9,Wed Oct 22 14:22:51 +0000 2014,639706,True,91070,Wed May 30 05:20:39 +0000 2007,rumour
4921,143,"CXN: 1 gunman shot dead in Parliament Hill attack, soldier shot in Ottawa http://t.co/pp6hcfWcRw No report soldier dead. #OttawaShooting",Wed Oct 22 15:54:19 +0000 2014,639384,True,91052,Wed May 30 05:20:39 +0000 2007,rumour
4922,122,#HamOnt reservist Nathan Cirillo was on duty in Ottawa today when he was fatally shot. http://t.co/ChPobw7w2x,Wed Oct 22 20:35:32 +0000 2014,3389,False,7984,Thu Aug 19 14:44:29 +0000 2010,rumour
4923,430,Canada's Minister of Employment Jason Kenney says the soldier shot in Ottawa has died - @TorontoStar http://t.co/YXHpFMqGic,Wed Oct 22 16:55:50 +0000 2014,6999796,True,87770,Sun May 13 23:06:45 +0000 2007,rumour
4924,129,BREAKING UPDATE: Canadian soldier injured at Parliament Hill shooting dies http://t.co/Zp9AKplH9p  #Ottawa,Wed Oct 22 16:53:58 +0000 2014,789414,True,96932,Tue Aug 11 06:12:45 +0000 2009,rumour
4925,316,Soldier shot at National War Memorial in Ottawa http://t.co/9jLwNdsKp2 http://t.co/0a3tmPyUw9,Wed Oct 22 14:26:30 +0000 2014,640000,True,83193,Wed Jan 28 04:56:13 +0000 2009,rumour
4926,244,#BREAKING: Ottawa Police now confirming a 3rd shooting. This one at the Rideau Centre Mall. No word on injuries at that one.#OttawaShooting,Wed Oct 22 15:46:20 +0000 2014,1110,False,6252,Tue Aug 10 20:32:40 +0000 2010,rumour
4927,622,"CLARIFICATION | The shooting was near the Rideau Centre, police say. Not inside it. #cbcOTT #OTTnews",Wed Oct 22 15:58:41 +0000 2014,60881,False,38165,Wed Jan 14 22:46:19 +0000 2009,rumour
4928,282,BREAKING: Police source has told The Globe that a second shooter has been shot. #OttawaShooting,Wed Oct 22 15:38:44 +0000 2014,104230,False,15129,Sun Sep 18 16:36:06 +0000 2011,rumour
4929,389,Two Tory MPs say gunman at Parliament Hill has been 'shot and killed' http://t.co/r2qnyftxXF http://t.co/mksfPjJ73r,Wed Oct 22 14:41:51 +0000 2014,229438,True,209521,Tue Mar 25 16:25:25 +0000 2008,rumour
4930,304,"Condolences pour in for family of Cpl. Nathan Cirillo, killed in #OttawaShooting http://t.co/EwHwozM3TU http://t.co/KWWGZLJT0b",Wed Oct 22 22:44:14 +0000 2014,52696,True,55928,Tue Sep 30 20:53:15 +0000 2008,rumour
4931,204,Canadian soldier shot in Ottawa a reservist from Hamilton http://t.co/MTYfpfQLJY #HamOnt #Canpoli #ottawashooting http://t.co/geEQSNG1mi,Wed Oct 22 16:43:18 +0000 2014,18800,True,13778,Fri Nov 11 23:42:53 +0000 2011,rumour
4932,240,Some Leaf players say they heard shots this morning from the Tomb of the Unknown Soldier. Scary events in Ottawa,Wed Oct 22 15:38:42 +0000 2014,14825,False,1888,Wed Apr 24 22:42:19 +0000 2013,rumour
4933,133,".@ctvottawa confirms there were 3 separate shootings. One on Parliament Hill, one at National War Memorial, one at Rideau Centre",Wed Oct 22 15:48:29 +0000 2014,19633,True,31206,Mon Jun 22 15:03:59 +0000 2009,rumour
4934,327,"#BREAKING: Shooter is dead, according to sources on Parliament Hill",Wed Oct 22 15:36:33 +0000 2014,173217,True,50148,Fri Oct 15 15:48:42 +0000 2010,rumour
4935,298,Canada investigating Michael Zehaf-Bibeau as possible suspect in Ottawa shooting: source. http://t.co/wDoVC3ro2V http://t.co/Futx84hFmU,Wed Oct 22 20:54:54 +0000 2014,5277126,True,110004,Tue Mar 20 17:46:05 +0000 2007,rumour
4936,273,"Map of the locations of shootings in Ottawa, at War Memorial, House of Commons and nearby mall http://t.co/X88Z25p9Tx http://t.co/oFsyyJQ4Qp",Wed Oct 22 17:23:58 +0000 2014,822191,True,103695,Thu Mar 22 13:59:49 +0000 2007,rumour
4937,127,"NORAD has gone on a high alert posture as a result of the shootings in Ottawa, U.S. military officials say - @JimMiklaszewski",Wed Oct 22 16:51:56 +0000 2014,381272,True,40082,Wed Sep 12 19:19:22 +0000 2007,rumour
4938,165,"OTTAWA SHOOTING
- Soldier shot at memorial
- Gunfire in Parliament
- PM safe, will speak later today http://t.co/DkNJOduorR",Wed Oct 22 16:32:07 +0000 2014,117549,True,113691,Fri Apr 29 15:42:44 +0000 2011,rumour
4939,142,All 3 patients injured in #OttawaShooting released from hospital: #Ottawa Hospital spokesperson. #cdnpoli,Wed Oct 22 22:29:35 +0000 2014,366198,True,25596,Thu Jan 15 21:03:19 +0000 2009,rumour
4940,214,Attack on Parliament: Soldier shot; gunman on the loose. Follow our developing story: http://t.co/bo99C9HqJE http://t.co/2FXEYtTl8w,Wed Oct 22 15:09:40 +0000 2014,542809,True,249284,Sat Sep 08 00:46:45 +0000 2007,rumour
4941,246,Witnesses say several dozen shots fired inside Parliament buildings after Canadian soldier shot at nearby War Memorial. #cbcOTT #OTTnews,Wed Oct 22 14:48:03 +0000 2014,66720,False,38424,Wed Jan 14 22:46:19 +0000 2009,rumour
4942,214,We are in full lock down until further notice from Ottawa Police.,Wed Oct 22 14:57:17 +0000 2014,1437,False,1371,Tue Sep 24 15:13:30 +0000 2013,rumour
4943,485,Reports now police suspect two or three shooters on Parliament Hill. Sergeant at Arms Kevin Vickers shot one assailant.,Wed Oct 22 15:04:35 +0000 2014,4105,True,7357,Mon Sep 27 21:21:15 +0000 2010,rumour
4944,109,Reports of a shooting at Rideau Centre have misstated the shooting location.,Wed Oct 22 16:16:51 +0000 2014,1527,False,1373,Tue Sep 24 15:13:30 +0000 2013,rumour
4945,1970,This is #MyCanada .. Passing woman valiantly tries to save #Hamilton Reservist shot in #Ottawa .. #OttawaShooting http://t.co/0uHEdCAylc,Wed Oct 22 16:46:07 +0000 2014,539,False,5844,Sun Aug 28 21:01:49 +0000 2011,rumour
4946,106,"Terror in #Canada &amp; #Israel today. A soldier murdered in Ottawa, a baby murdered in Jerusalem. Extremist terror is scourge of modern world",Wed Oct 22 17:48:00 +0000 2014,7927,False,8123,Thu Oct 09 18:50:23 +0000 2008,rumour
4947,245,"No one hurt in shooting at Ottawa's Rideau Centre -- scene of 1 of 3 attacks, Canadian police say. http://t.co/qsAnGNqBEw #ottawashooting",Wed Oct 22 16:35:16 +0000 2014,2735963,True,72526,Sat Mar 24 10:48:14 +0000 2007,rumour
4948,103,#DEVELOPING story here: Soldier shot in Ottawa at War Memorial http://t.co/jjL9ezaDjt,Wed Oct 22 14:12:09 +0000 2014,173231,True,50151,Fri Oct 15 15:48:42 +0000 2010,rumour
4949,426,Police in pursuit of multiple shooters in Ottawa; PM safe; downtown buildings in lockdown http://t.co/3FCWaFPA4y http://t.co/Si3yY0BRRd,Wed Oct 22 15:50:19 +0000 2014,534910,True,249088,Sat Sep 08 00:46:45 +0000 2007,rumour
4950,113,Soldier shot at National War Memorial in Ottawa http://t.co/atjCEAGiHB,Wed Oct 22 14:28:29 +0000 2014,66725,False,38424,Wed Jan 14 22:46:19 +0000 2009,rumour
4951,565,#BREAKING news: Shots fired at Parliament Hill. Follow developing story: http://t.co/gPg9nujRvk http://t.co/H0Hw24j5ma,Wed Oct 22 14:08:18 +0000 2014,543024,True,249299,Sat Sep 08 00:46:45 +0000 2007,rumour
4952,101,"The University of Ottawa, just a five minute walk from the Hill, is now on lockdown.",Wed Oct 22 15:16:52 +0000 2014,2156,False,36715,Sun Feb 01 22:48:23 +0000 2009,rumour
4953,502,"Police now say there were two shooting incidents in Ottawa: one at the war memorial, the other on Parliament Hill. http://t.co/q98AMohu7T",Wed Oct 22 18:00:14 +0000 2014,20041552,True,35651,Tue Jan 02 01:48:14 +0000 2007,rumour
4954,126,"Cpl. Nathan Cirillo identified as soldier shot, killed in Ottawa today, aunt says - @globeandmail http://t.co/oVrp10U6uG",Wed Oct 22 20:51:38 +0000 2014,7000093,True,87770,Sun May 13 23:06:45 +0000 2007,rumour
4955,116,Shooting in Canadian parliament comes day after ISIS-inspired radical drove in2 Canadian soldier. Also reports of shooting at War memorial/1,Wed Oct 22 14:49:07 +0000 2014,8924,True,6888,Sun Apr 12 18:58:23 +0000 2009,rumour
4956,152,"MORE: Ottawa shootings suspect identified as Michael Zehaf-Bibeau, 32; unclear if there are other shooters: http://t.co/Y7l0QLT94d",Wed Oct 22 21:47:28 +0000 2014,4223710,True,92505,Fri Jun 26 21:48:52 +0000 2009,rumour
4957,112,"Rest in Peace, Cpl. Nathan Cirillo. Killed today in #OttawaShooting
http://t.co/YzLXYX5JJt http://t.co/8F0qAcj9sg",Wed Oct 22 23:49:06 +0000 2014,14793,True,28103,Thu Mar 19 04:10:07 +0000 2009,rumour
4958,109,MORE: Police believe three gunmen were involved in shootings in Ottawa this morning and are looking for two shooters. http://t.co/IHV4galEtC,Wed Oct 22 18:32:00 +0000 2014,3366613,True,67443,Thu Jun 05 00:54:31 +0000 2008,rumour
4959,145,#ottnews #ctvottawa  Reports man has been apprehended on Parliament Hill.  As many as 30 shots fired  - soldier shot at War Memorial.,Wed Oct 22 14:29:36 +0000 2014,4527,False,980,Sun Sep 11 00:36:42 +0000 2011,rumour
4960,255,"Ottawa shootings reportedly at three locations - parliament, war memorial and shopping mall. http://t.co/fULkb6VpEv http://t.co/mL9Ivehy6Q",Wed Oct 22 16:16:19 +0000 2014,1623751,True,115680,Thu Jul 19 14:42:53 +0000 2007,rumour
4961,403,"The latest @CBCNews on #Ottawa shootings. Gunman killed inside Parliament, soldier shot at War Memorial. http://t.co/kngapKTSCe #cdnpoli",Wed Oct 22 15:39:40 +0000 2014,365791,True,25590,Thu Jan 15 21:03:19 +0000 2009,rumour
4962,378,Gut-wrenching to hear the soldier guarding our national war memorial has died. Rest in peace Cpl Nathan Cirillo #OttawaShooting #NeverForget,Wed Oct 22 21:29:22 +0000 2014,39241,True,3035,Sat Mar 26 00:05:56 +0000 2011,rumour
4963,128,"BREAKING NEWS: ONE SOLDIER HAS DIED AFTER OTTAWA SHOOTING, SUSPECT(S) STILL AT LARGE - http://t.co/lXFiYaVImZ",Wed Oct 22 16:49:31 +0000 2014,198032,False,19448,Wed May 04 06:32:13 +0000 2011,rumour
4964,111,#BREAKING Canadian officials: Soldier shot in Ottawa has died http://t.co/ddbmihjxGB,Wed Oct 22 17:09:10 +0000 2014,1306314,True,100724,Wed Aug 06 19:55:31 +0000 2008,rumour
4965,112,#RIP Nathan Cirillo #Soldier #Ottawa #Canada love you http://t.co/PkMR8R1pho,Wed Oct 22 21:01:38 +0000 2014,47681,False,52896,Mon Apr 19 23:48:48 +0000 2010,rumour
4966,126,"Hamilton Argylls soldier, Nathan Cirillo, on the right in this picture, dies in Ottawa attack http://t.co/K0j8j0eLiw http://t.co/aKBFslkfAg",Wed Oct 22 20:47:34 +0000 2014,36949,True,65099,Thu Dec 18 02:11:20 +0000 2008,rumour
4967,121,Police in Canada have confirmed to NBC that multiple gunmen were involved in what appears to be coordinated series of shootings in #Ottawa,Wed Oct 22 16:23:52 +0000 2014,189396,True,26262,Wed Feb 18 18:03:18 +0000 2009,rumour
4968,360,BREAKING: NHL postpones tonight's Senators-Leafs game in Ottawa,Wed Oct 22 17:28:19 +0000 2014,301463,True,39104,Tue Mar 31 19:53:06 +0000 2009,rumour
4969,100,Ottawa police confirm 1 male shooting suspect died; no one in custody - @OttawaPolice http://t.co/9emMsGE1FZ,Wed Oct 22 17:58:30 +0000 2014,6999932,True,87770,Sun May 13 23:06:45 +0000 2007,rumour
4970,227,BREAKING: Ottawa Police confirm that a member of the Canadian Forces has succumbed to injuries in hospital following shooting...,Wed Oct 22 17:54:13 +0000 2014,640044,True,83196,Wed Jan 28 04:56:13 +0000 2009,rumour
4971,167,More #breaking: @CNN confirms name of soldier who was killed in #OttawaShooting as Nathan Cirillo. @paulanewtonCNN http://t.co/3e8cFKOUnT,Wed Oct 22 22:52:04 +0000 2014,85154,True,8779,Wed Apr 22 16:01:45 +0000 2009,rumour
4972,382,"Ottawa Hospital has received 3 patients, 2 of whom are in stable condition. Won't give update on soldier, deferring to DND. #cbcOTT #OTTnews",Wed Oct 22 16:56:48 +0000 2014,62311,False,38178,Wed Jan 14 22:46:19 +0000 2009,rumour
4973,618,"Ottawa police confirm 3 separate shooting incidents today; 1 on Parliament Hill, 1 at War Memorial and 1 near area mall - @CP24, @CBCNews",Wed Oct 22 16:05:01 +0000 2014,7000058,True,87770,Sun May 13 23:06:45 +0000 2007,rumour
4974,114,Breaking: Police confirm multiple suspects in Ottawa shooting. http://t.co/tYCeELTJqc,Wed Oct 22 15:55:21 +0000 2014,5196723,True,96315,Sun Apr 01 06:22:13 +0000 2007,rumour
4975,1033,BREAKING: There have been two shootings on Parliament Hill. One of the victims is believed to be a member of the Canadian Forces.,Wed Oct 22 14:13:11 +0000 2014,639903,True,83187,Wed Jan 28 04:56:13 +0000 2009,rumour
4976,302,#BREAKING : 3rd shooting incident reported in #ottawa at Rideau Centre Mall,Wed Oct 22 15:52:26 +0000 2014,482,False,1336,Mon Nov 19 14:14:46 +0000 2012,rumour
4977,146,DEVELOPING: Police: Shooting near Canadian Parliament; soldier wounded; active situation: http://t.co/9MAAywtu03 http://t.co/kZvFqw7p0v,Wed Oct 22 14:59:45 +0000 2014,3631105,True,97041,Sat Apr 04 12:40:32 +0000 2009,rumour
4978,349,These are not timid colours; soldiers back guarding Tomb of Unknown Soldier after today's shooting #StandforCanada http://t.co/7KoW2xATKG,Wed Oct 22 19:19:15 +0000 2014,286,False,1033,Thu Jul 30 21:00:49 +0000 2009,rumour
4979,193,BREAKING | Centre block and east block at Parliament Hill are locked down. #cbcOTT #OTTnews,Wed Oct 22 14:01:56 +0000 2014,66566,False,38396,Wed Jan 14 22:46:19 +0000 2009,rumour
4980,228,"FBI assisting in the case of the Ottawa shooting, sources have confirmed to CTV News",Wed Oct 22 18:39:46 +0000 2014,173097,True,50142,Fri Oct 15 15:48:42 +0000 2010,rumour
4981,234,"BREAKING: Soldier shot at War Memorial in Ottawa, Hill on lockdown, shooter at large http://t.co/64V216TLzO #ottnews",Wed Oct 22 14:23:46 +0000 2014,76545,True,92430,Tue Mar 10 20:58:32 +0000 2009,rumour
4982,364,Police confirm 'several' shootings in Ottawa; PM safe; downtown buildings in lockdown http://t.co/WX22NpkCFs http://t.co/FlvvBW7Cu2,Wed Oct 22 16:20:58 +0000 2014,535897,True,249101,Sat Sep 08 00:46:45 +0000 2007,rumour
4983,237,Everyone take a moment to honour Cpl. Nathan Cirillo the fine solider that was killed in Ottawa today #Hero http://t.co/UXb3CxWGZ2,Wed Oct 22 20:56:14 +0000 2014,9052,False,6374,Sat Mar 23 12:02:42 +0000 2013,rumour
4984,571,"JUST IN: U.S. officials tell CBS News the name of the dead Ottawa shooting suspect is Michael Zehaf-Bibeau, a Canadian born in 1982.",Wed Oct 22 19:58:14 +0000 2014,124261,True,22671,Wed May 27 20:08:03 +0000 2009,rumour
4985,165,"LIVE:Coverage of ""several shooting incidents"" at and near Canadian Parliament: http://t.co/0nuzHcvr2J http://t.co/ZJO2hQqtLF",Wed Oct 22 15:45:19 +0000 2014,26356,True,6948,Mon Oct 03 17:47:38 +0000 2011,rumour
4986,135,CANADIAN OFFICIALS NOW CALLING TODAY'S PARLIAMENT SHOOTING A TERRORIST ATTACK - http://t.co/5VYMWGWyx3 http://t.co/jQn39E7hTA,Wed Oct 22 16:01:07 +0000 2014,104228,False,15127,Sun Sep 18 16:36:06 +0000 2011,rumour
4987,149,"IN PICTURES: Shots fired on Parliament Hill, soldier shot at National War Memorial   http://t.co/wdKEiy9P8e http://t.co/uQ4yY2Nw9c",Wed Oct 22 15:17:11 +0000 2014,58079,False,46315,Wed Feb 18 16:38:27 +0000 2009,rumour
4988,791,"Soldier shot by gunman outside Canada parliament dies, minister says, as police search for multiple suspects",Wed Oct 22 17:04:12 +0000 2014,11836097,True,21531,Sun Apr 22 14:42:37 +0000 2007,rumour
4989,256,"MORE: Canadian soldier shot at war memorial has died; one of three suspected gunmen also dead, police say: http://t.co/uFsW7vHPRi",Wed Oct 22 18:20:37 +0000 2014,4229711,True,92563,Fri Jun 26 21:48:52 +0000 2009,rumour
4990,667,At the war memorial in. Ottawa. A soldier has been shot. They are giving him treatment now. #breaking http://t.co/cTmlb1LvgG,Wed Oct 22 14:00:40 +0000 2014,78813,True,8740,Fri Aug 20 19:08:23 +0000 2010,rumour
4991,223,Let #NathanCirillo be remembered like this.The part time soldier doing his job &amp; bringing a little happiness #Ottawa http://t.co/GPCfrq1uI3,Wed Oct 22 21:43:55 +0000 2014,1314,False,14965,Thu Sep 29 11:11:11 +0000 2011,rumour
4992,143,"RIP Cpl. #NathanCirillo 🌹🍁🌹
Your service never forgotten
Prayers for his family 🙏
😪
#CanadianForces 
#OttawaShooting http://t.co/okrtlIP64Z",Wed Oct 22 20:31:41 +0000 2014,726,False,9715,Tue Mar 12 22:15:49 +0000 2013,rumour
